# Frame     Time [ms]   Type    Size [Bit]     PSNR-Y [dB]     PSNR-U [dB]     PSNR-V [dB]     VQM (if exists)
399	13300.000000	B	2144	48.543	49.256	50.720
404	13466.666670	P	11720	48.917	50.225	51.890
401	13366.666670	B	344	50.159	50.304	51.151
402	13400.000000	B	1704	49.344	50.157	51.425
403	13433.333330	B	1496	48.654	50.067	51.995
408	13600.000000	P	14272	48.661	50.240	52.362
405	13500.000000	B	2240	48.753	50.388	52.131
406	13533.333330	B	1608	48.468	50.220	52.180
407	13566.666670	B	2072	48.151	50.156	52.164
412	13733.333330	P	14920	48.403	50.231	52.526
409	13633.333330	B	1896	48.624	50.116	52.503
410	13666.666670	B	1488	48.276	49.995	52.672
411	13700.000000	B	2120	47.798	49.825	52.484
416	13866.666670	I	23496	50.134	51.732	52.957
413	13766.666670	B	1504	49.068	50.586	53.018
414	13800.000000	B	1504	49.068	50.586	53.018
415	13833.333330	B	536	50.084	51.453	53.101
420	14000.000000	P	10584	45.941	51.728	53.229
417	13900.000000	B	1360	48.878	51.754	53.109
418	13933.333330	B	768	48.981	52.224	53.229
419	13966.666670	B	1312	48.663	51.991	53.213
424	14133.333330	P	11968	45.853	52.017	53.216
421	14033.333330	B	1760	48.138	51.893	53.120
422	14066.666670	B	1776	47.997	51.882	53.131
423	14100.000000	B	1760	47.920	51.758	53.218
428	14266.666670	P	9968	48.433	51.759	53.247
425	14166.666670	B	824	48.308	52.001	53.266
426	14200.000000	B	984	48.304	51.664	53.322
427	14233.333330	B	984	48.304	51.664	53.322
432	14400.000000	I	22952	49.936	52.958	54.075
429	14300.000000	B	800	49.474	51.749	53.610
430	14333.333330	B	1136	49.082	51.602	53.619
431	14366.666670	B	1712	45.970	51.414	53.696
436	14533.333330	P	7568	46.001	52.579	54.479
433	14433.333330	B	752	48.828	53.579	54.323
434	14466.666670	B	1272	49.209	53.192	54.456
435	14500.000000	B	952	46.039	52.124	54.665
440	14666.666670	P	6456	45.913	50.768	53.664
437	14566.666670	B	1136	48.080	52.181	54.394
438	14600.000000	B	1128	48.198	50.976	54.021
439	14633.333330	B	1208	45.708	50.182	53.678
444	14800.000000	P	8784	45.927	49.716	52.201
441	14700.000000	B	1568	47.945	50.627	53.444
442	14733.333330	B	1624	47.830	50.203	53.117
443	14766.666670	B	1096	47.669	49.141	52.484
448	14933.333330	I	26688	50.064	50.172	52.023
445	14833.333330	B	864	49.613	51.486	52.826
446	14866.666670	B	400	49.823	50.463	52.643
447	14900.000000	B	456	49.629	49.503	52.177
